0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,11.100000000000001
8,25.900000000000002
9,44.400000000000006
10,48.335322309942775
11,61.628864824923326
12,56.81639577220812
13,43.656850831431555
14,26.691985817581404
15,27.405384108397968
16,29.828488080465092
17,25.677817113139696
18,18.45321417589107
19,14.8
20,11.245886722961002
21,2.3745240880657863
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,7.4
32,25.900000000000002
33,39.59182475773005
34,53.85443306250713
35,59.67785246979938
36,52.72465061552482
37,35.749209067894604
38,21.99095950479865
39,18.634679099961083
40,18.5
41,18.5
42,16.893168232661633
43,14.107158479529438
44,10.134078660226649
45,1.4147317927747205
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,18.5
57,48.1
58,66.60000000000001
59,59.201242640465516
60,53.659382650291725
61,41.56258728087713
62,26.8269235467507
63,20.08503830873658
64,19.743269316108087
65,12.737655943746805
66,11.100000000000001
67,10.187674226490284
68,2.249850521818747
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,11.100000000000001
129,25.900000000000002
130,49.45438675499766
131,50.67446085541327
132,50.57971798713311
133,40.7
134,36.0222395340497
135,27.411128443897134
136,19.329731156300713
137,18.5
138,10.927150930039314
139,3.8808943996532417
140,3.7
141,0.42637586189252064
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,3.7
152,14.8
153,25.1064989642117
154,37.0
155,53.7876850652936
156,64.17633499129398
157,44.42352665305336
158,29.6
159,26.610216779745073
160,21.05379873753582
161,11.35918033986013
162,7.4
163,7.0466383600367095
164,0.711125188783064
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,7.4
176,18.5
177,48.1
178,64.44936552503464
179,54.98353822223607
180,43.34473335328568
181,26.348225367234747
182,16.650349853750164
183,16.58331460674367
184,14.8
185,16.160123829970296
186,11.25581916028989
187,11.100000000000001
188,11.100000000000001
189,9.07235972261888
190,7.4
191,4.112184027901158
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,14.8
200,40.7
201,64.46040419295714
202,64.7586613000307
203,51.704687827928225
204,45.020941155417894
205,35.08379825826545
206,28.82989709458594
207,20.840120453789968
208,25.900000000000002
209,25.900000000000002
210,12.965949385278208
211,7.972737864757117
212,7.4
213,7.4
214,5.409920864261476
215,0.6268981639253923
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,14.8
225,44.400000000000006
226,65.84504195779162
227,67.82105061893179
228,47.49818515924519
229,37.0
230,27.217497158496684
231,20.570354813123796
232,15.947406380818737
233,8.627379836160161
234,7.4
235,7.4
236,3.7
237,0.315118576656651
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
